created_at,date,user_id,username,name,tweet,link,tweet_preproc
1585612780000.0,2020-03-31 06:59:40,155787551,FirstMediaCares,First Media,selamat pagi first people kami akan mnjdwlkn kdtngn teknisi yg sdh dilengkapi masker dan sarung tangan serta peralatannya sdh disterilkan dgn desinfectan mhn konfirmasi kmbli tks mrs,https://twitter.com/FirstMediaCares/status/1244776337312641024,"['selamat', 'pagi', 'first', 'people', 'kami', 'akan', 'mnjdwlkn', 'kdtngn', 'teknisi', 'yang', 'sudah', 'lengkap', 'masker', 'dan', 'sarung', 'tangan', 'serta', 'alat', 'sudah', 'steril', 'dengan', 'desinfectan', 'mhn', 'konfirmasi', 'kmbli', 'tks', 'mrs']"
1585612757000.0,2020-03-31 06:59:17,290812446,nunayauna,taehyuna∞,sekarang ga perlu pake baju yang ada namanya mereka full ketutup bahkan pake masker dan kacamata aja orang masih bisa ngenalin,https://twitter.com/nunayauna/status/1244776241762144256,"['sekarang', 'tidak', 'perlu', 'pake', 'baju', 'yang', 'ada', 'nama', 'mereka', 'full', 'tutup', 'bahkan', 'pake', 'masker', 'dan', 'kacamata', 'aja', 'orang', 'masih', 'bisa', 'ngenalin']"
1585612741000.0,2020-03-31 06:59:01,67831804,lokalyee,🦊,kalau temen gua yang jual masker handsanitizer dengan harga mahal ceramah soal agama depan gua gua bakal ngomong kontlo depan mukanya langsung,https://twitter.com/lokalyee/status/1244776174984675328,"['kalau', 'temen', 'saya', 'yang', 'jual', 'masker', 'handsanitizer', 'dengan', 'harga', 'mahal', 'ceramah', 'soal', 'agama', 'depan', 'saya', 'saya', 'bakal', 'ngomong', 'kontlo', 'depan', 'muka', 'langsung']"
1585612715000.0,2020-03-31 06:58:35,1219405790378745856,Yurika01326264,ヨヨン,beritacara ini membuat masker kita bisa dipakai ulang tonton,https://twitter.com/Yurika01326264/status/1244776064544419840,"['beritacara', 'ini', 'buat', 'masker', 'kita', 'bisa', 'pakai', 'ulang', 'tonton']"
1585612710000.0,2020-03-31 06:58:30,1067883881007767552,Evikusuma14,Evikusuma🌻🇮🇩🇮🇩,hallo dokapakah pemerintah sdh ada program utk meningkatkan jumlah ventilator yg tersedia di seluruh indonesia mgkn itu bs menekan angka kematian dan mengapa tidak ada program menyediakan masker utk masyarakat krn banyak yg tdk mampu membelinya,https://twitter.com/Evikusuma14/status/1244776043484872705,"['hallo', 'dokapakah', 'perintah', 'sudah', 'ada', 'program', 'untuk', 'tingkat', 'jumlah', 'ventilator', 'yang', 'sedia', 'di', 'seluruh', 'indonesia', 'mgkn', 'itu', 'bs', 'tekan', 'angka', 'mati', 'dan', 'mengapa', 'tidak', 'ada', 'program', 'sedia', 'masker', 'untuk', 'masyarakat', 'karena', 'banyak', 'yang', 'tidak', 'mampu', 'bel']"
1585612708000.0,2020-03-31 06:58:28,2534841067,Visit_Ngawi,#HUTNgawi664,sinar mas bikin pabrik masker mulai produksi april,https://twitter.com/Visit_Ngawi/status/1244776036182581248,"['sinar', 'mas', 'bikin', 'pabrik', 'masker', 'mulai', 'produksi', 'april']"
1585612706000.0,2020-03-31 06:58:26,58413243,doudyTATIPANG,IG - doudytatipang,keluar rumah tetap pake masker guys,https://twitter.com/doudyTATIPANG/status/1244776026330169346,"['keluar', 'rumah', 'tetap', 'pake', 'masker', 'guys']"
1585612702000.0,2020-03-31 06:58:22,1342589341,DodotCikidutsz,wwwDODOTcom,kikoenaktau inget inspirasi materi masker limbad tuh dari aku dcp,https://twitter.com/DodotCikidutsz/status/1244776009691312129,"['kikoenaktau', 'ingat', 'inspirasi', 'materi', 'masker', 'limbad', 'itu', 'dari', 'aku', 'dcp']"
1585612698000.0,2020-03-31 06:58:18,1244691701261688833,cookiemariju,Cookiemariju,hdayt kenapa  sekalian masker keju mozarelanya kaka,https://twitter.com/cookiemariju/status/1244775994914787329,"['hdayt', 'kenapa', 'sekali', 'masker', 'keju', 'mozarelanya', 'kaka']"
1585612686000.0,2020-03-31 06:58:06,68361826,andi_aswin,Andi Aswin,tips membuat keributan di whatsapp grup jika ada yang menjual maskerhand sanitizer cukup jawab dengan kok dijual sih mustinya tuh dibagiin dengan kondisi sekarang,https://twitter.com/andi_aswin/status/1244775943677206528,"['tips', 'buat', 'ribut', 'di', 'whatsapp', 'grup', 'jika', 'ada', 'yang', 'jual', 'maskerhand', 'sanitizer', 'cukup', 'jawab', 'dengan', 'kok', 'jual', 'sih', 'mustinya', 'itu', 'dibagiin', 'dengan', 'kondisi', 'sekarang']"
1585612668000.0,2020-03-31 06:57:48,38767178,Ai_Sherry,Ai,ini toko drugsan ke yang sudah memasang tanda nggak jual masker sebelum toko dibuka sementara persediaan masker di rumah tinggal sebiji dan nggak mungkin nyolong lab lagi,https://twitter.com/Ai_Sherry/status/1244775867177304064,"['ini', 'toko', 'drugsan', 'ke', 'yang', 'sudah', 'pasang', 'tanda', 'tidak', 'jual', 'masker', 'belum', 'toko', 'buka', 'sementara', 'sedia', 'masker', 'di', 'rumah', 'tinggal', 'biji', 'dan', 'tidak', 'mungkin', 'nyolong', 'lab', 'lagi']"
