created_at,date,user_id,username,name,tweet,link,tweet_preproc,Label
1658291118000.0,2022-07-20 11:25:18,1355434368,retno_hd,Retno Hadiatni,kayaknya aku terakhir ke sana sebelum pandemi juga sudah ada,https://twitter.com/retno_hd/status/1549611383725371392,"['kayak', 'aku', 'akhir', 'ke', 'sana', 'belum', 'pandemi', 'juga', 'sudah', 'ada']",FAKTA
1658289951000.0,2022-07-20 11:05:51,229832704,iwanalidarmawan,Iwan Ali Darmawan王阿力,bakery  iyya yasmkn bersebelahan dengan smpn terakhir makan mie ayam disitu akhir sebelum pandemi sekarang sudah ramai lagi yaaa,https://twitter.com/iwanalidarmawan/status/1549606486271086592,"['bakery', 'iyya', 'yasmkn', 'bahan', 'dengan', 'smpn', 'akhir', 'makan', 'mie', 'ayam', 'situ', 'akhir', 'belum', 'pandemi', 'sekarang', 'sudah', 'ramai', 'lagi', 'yaaa']",FAKTA
1644876143000.0,2022-02-15 05:02:23,1407926928397389828,arini_rizka,Rizka Arini,pakar tetap waspadai varian omicron meski gejalanya ringan,https://twitter.com/arini_rizka/status/1493344897222381568,"['pakar', 'tetap', 'waspada', 'varian', 'omicron', 'meski', 'gejala', 'ringan']",FAKTA
1644039578000.0,2022-02-05 12:39:38,1407926928397389828,arini_rizka,Rizka Arini,hamil tujuh bulan siti badriah positif covid varian omicron,https://twitter.com/arini_rizka/status/1489836089787707392,"['hamil', 'tujuh', 'bulan', 'siti', 'badriah', 'positif', 'covid', 'varian', 'omicron']",FAKTA
1658223619000.0,2022-07-19 16:40:19,1444353323264462848,SlametKasan,Slamet Suhandoko Kasan Widjoyo,embeeeeer virus covidsarshnhn berawal dari negara china tiongkok semuanya itu berasal,https://twitter.com/SlametKasan/status/1549328268863881217,"['embeeeeer', 'virus', 'covidsarshnhn', 'awal', 'dari', 'negara', 'china', 'tiongkok', 'semua', 'itu', 'asal']",FAKTA
1657625273000.0,2022-07-12 18:27:53,1488712320495009792,SekuritasBahana,Bahana Sekuritas,pandemi covid memang berasal dari china dan kini kembali merebak di china terkait covid pemerintah china punya langkah tegas dalam menangani wabah lewat kebijakan nolcovid,https://twitter.com/SekuritasBahana/status/1546818626220539906,"['pandemi', 'covid', 'memang', 'asal', 'dari', 'china', 'dan', 'kini', 'kembali', 'rebak', 'di', 'china', 'kait', 'covid', 'perintah', 'china', 'punya', 'langkah', 'tegas', 'dalam', 'tangan', 'wabah', 'lewat', 'bijak', 'nolcovid']",FAKTA
1657012560000.0,2022-07-05 16:16:00,241936971,FitRadioBandung,94.8 FM FIT Radio Bandung,mui mengeluarkan fatwa menetapkan vaksin covid buatan cansino china convidecia adalah haram hal ini dikarenakan dalam proses produksi vaksin cansino ternyata memanfaatkan bagian tubuh manusia yaitu sel yg berasal dari ginjal embrio bayi manusia,https://twitter.com/FitRadioBandung/status/1544248719939362821,"['mui', 'keluar', 'fatwa', 'tetap', 'vaksin', 'covid', 'buat', 'cansino', 'china', 'convidecia', 'adalah', 'haram', 'hal', 'ini', 'karena', 'dalam', 'proses', 'produksi', 'vaksin', 'cansino', 'nyata', 'manfaat', 'bagi', 'tubuh', 'manusia', 'yaitu', 'sel', 'yang', 'asal', 'dari', 'ginjal', 'embrio', 'bayi', 'manusia']",FAKTA
1656701475000.0,2022-07-02 01:51:15,980097559736721408,AlbertSolo2,Albert Solo,badan kesehatan dunia who hingga saat ini masih melakukan penyelidikan terkait dari mana asal muasal virus corona atau covid tersebut berasal selama ini sejumlah negara barat seperti amerika serikat dan uni eropa menuduh china adalah negara asal covid tersebut,https://twitter.com/AlbertSolo2/status/1542943936640978944,"['badan', 'sehat', 'dunia', 'who', 'hingga', 'saat', 'ini', 'masih', 'laku', 'lidi', 'kait', 'dari', 'mana', 'asal', 'muasal', 'virus', 'corona', 'atau', 'covid', 'sebut', 'asal', 'lama', 'ini', 'jumlah', 'negara', 'barat', 'seperti', 'amerika', 'serikat', 'dan', 'uni', 'eropa', 'tuduh', 'china', 'adalah', 'negara', 'asal', 'covid', 'sebut']",FAKTA
1656480507000.0,2022-06-29 12:28:27,1385409536148729858,OmegaF1998,Omega1998,dzoel tka aseng yang berasal dari chinaawal mula covid didatangkan lalu rakyat difitnah sebagai penyebar covid migor langka rakyat yang difitnah sebagai biang kelangkaan migor,https://twitter.com/OmegaF1998/status/1542017129725427712,"['dzoel', 'tka', 'aseng', 'yang', 'asal', 'dari', 'chinaawal', 'mula', 'covid', 'datang', 'lalu', 'rakyat', 'fitnah', 'bagai', 'sebar', 'covid', 'migor', 'langka', 'rakyat', 'yang', 'fitnah', 'bagai', 'biang', 'langka', 'migor']",FAKTA
1656151930000.0,2022-06-25 17:12:10,980097559736721408,AlbertSolo2,Albert Solo,kasus harian covid di wilayah khusus makau china kembali melonjakakibatnya pemerintah negara bekas protektorat portugal tersebut kembali menutup semua bisnis kecuali rumah judi di negara tersebutpenghasilan utama makau china memang berasal dari pajak rumah judi,https://twitter.com/AlbertSolo2/status/1540638977702895617,"['kasus', 'hari', 'covid', 'di', 'wilayah', 'khusus', 'makau', 'china', 'kembali', 'melonjakakibatnya', 'perintah', 'negara', 'bekas', 'protektorat', 'portugal', 'sebut', 'kembali', 'tutup', 'semua', 'bisnis', 'kecuali', 'rumah', 'judi', 'di', 'negara', 'tersebutpenghasilan', 'utama', 'makau', 'china', 'memang', 'asal', 'dari', 'pajak', 'rumah', 'judi']",FAKTA
1655447199000.0,2022-06-17 13:26:39,980097559736721408,AlbertSolo2,Albert Solo,antisipasi masuknya virus omicron yang berasal dari luar korea utara pemerintah korea utara larang keras warga negara asing masuk ke wilayah mereka termasuk turis asal china dan russia yang merupakan sekutu terdekat korea utara sejak dulukorea utara darurat covid,https://twitter.com/AlbertSolo2/status/1537683121688104960,"['antisipasi', 'masuk', 'virus', 'omicron', 'yang', 'asal', 'dari', 'luar', 'korea', 'utara', 'perintah', 'korea', 'utara', 'larang', 'keras', 'warga', 'negara', 'asing', 'masuk', 'ke', 'wilayah', 'mereka', 'masuk', 'turis', 'asal', 'china', 'dan', 'russia', 'yang', 'rupa', 'sekutu', 'dekat', 'korea', 'utara', 'sejak', 'dulukorea', 'utara', 'darurat', 'covid']",FAKTA
1654384829000.0,2022-06-05 06:20:29,459817858,mawardinurullah,HIPOTESIS,neocov disebutsebut sebagai varian baru dari covid usai era omicron varian ini dilaporkan berasal dari china apakah kejang berdarah yg akhir ini melanda china berasal dr neocov,https://twitter.com/mawardinurullah/status/1533227217995845632,"['neocov', 'disebutsebut', 'bagai', 'varian', 'baru', 'dari', 'covid', 'usai', 'era', 'omicron', 'varian', 'ini', 'lapor', 'asal', 'dari', 'china', 'apakah', 'kejang', 'darah', 'yang', 'akhir', 'ini', 'landa', 'china', 'asal', 'dari', 'neocov']",FAKTA
1651067598000.0,2022-04-27 20:53:18,1450764175341277187,hazelhartley_,Azel,ni virus namanya covid soalnya berasal dari china kalo dari bandung namanya jadi kangvid,https://twitter.com/hazelhartley_/status/1519313743838330881,"['ini', 'virus', 'nama', 'covid', 'soal', 'asal', 'dari', 'china', 'kalau', 'dari', 'bandung', 'nama', 'jadi', 'kangvid']",FAKTA
1650765607000.0,2022-04-24 09:00:07,1298198664100212736,GoodDoggo107,Good Doggo,covid tiongkok daratan mainland china melaporkan kasus kematian harian covid semua berasal dari shanghai ini merupakan peningkatan kematian harian terbesar sejak wabah wuhan lalu kasus harian bergejala berada di terendah dalam minggu terakhir,https://twitter.com/GoodDoggo107/status/1518047101741010944,"['covid', 'tiongkok', 'darat', 'mainland', 'china', 'lapor', 'kasus', 'mati', 'hari', 'covid', 'semua', 'asal', 'dari', 'shanghai', 'ini', 'rupa', 'tingkat', 'mati', 'hari', 'besar', 'sejak', 'wabah', 'wuhan', 'lalu', 'kasus', 'hari', 'gejala', 'ada', 'di', 'rendah', 'dalam', 'minggu', 'akhir']",FAKTA
1649225105000.0,2022-04-06 13:05:05,1410216249317937154,OmuraSumitada,Praetorium,walau diduga covid berasal dari china akibat kelalaian laboratorium senjata kimia dan china mampu membuat vaksin but actually its not working at all,https://twitter.com/OmuraSumitada/status/1511585766434308096,"['walau', 'duga', 'covid', 'asal', 'dari', 'china', 'akibat', 'lalai', 'laboratorium', 'senjata', 'kimia', 'dan', 'china', 'mampu', 'buat', 'vaksin', 'but', 'actually', 'its', 'not', 'working', 'at', 'all']",FAKTA
1649225025000.0,2022-04-06 13:03:45,1412297318385164308,SumitadaOmura,Sacerdotum,walau diduga covid berasal dari china akibat kelalaian laboratorium senjata kimia dan china mampu membuat vaksin but actually its not working at all,https://twitter.com/SumitadaOmura/status/1511585430999007233,"['walau', 'duga', 'covid', 'asal', 'dari', 'china', 'akibat', 'lalai', 'laboratorium', 'senjata', 'kimia', 'dan', 'china', 'mampu', 'buat', 'vaksin', 'but', 'actually', 'its', 'not', 'working', 'at', 'all']",FAKTA
1649224883000.0,2022-04-06 13:01:23,709568803768631296,LangkirKliwon,Langkir Kliwon,walau diduga covid berasal dari china akibat kelalaian laboratorium senjata kimia dan china mampu membuat vaksin but actually its not working at all,https://twitter.com/LangkirKliwon/status/1511584834266693637,"['walau', 'duga', 'covid', 'asal', 'dari', 'china', 'akibat', 'lalai', 'laboratorium', 'senjata', 'kimia', 'dan', 'china', 'mampu', 'buat', 'vaksin', 'but', 'actually', 'its', 'not', 'working', 'at', 'all']",FAKTA
1648555534000.0,2022-03-29 19:05:34,745100137203015681,daenpiliang,merdekabangsaku,covid bukan berasal dari china tapi dari ukraine,https://twitter.com/daenpiliang/status/1508777384270450691,"['covid', 'bukan', 'asal', 'dari', 'china', 'tapi', 'dari', 'ukraine']",FAKTA
1648516952000.0,2022-03-29 08:22:32,1298198664100212736,GoodDoggo107,Good Doggo,tiongkok daratan mainland china melaporkan kasus baru infeksi covid peningkatan tertinggi sejak awal pandemi hanya kasus merupakan kasus konfirmasi bergejala covid sisanya tidak bergejala dengan sebagian besar kasus berasal dari shanghai,https://twitter.com/GoodDoggo107/status/1508615559595712514,"['tiongkok', 'darat', 'mainland', 'china', 'lapor', 'kasus', 'baru', 'infeksi', 'covid', 'tingkat', 'tinggi', 'sejak', 'awal', 'pandemi', 'hanya', 'kasus', 'rupa', 'kasus', 'konfirmasi', 'gejala', 'covid', 'sisa', 'tidak', 'gejala', 'dengan', 'bagi', 'besar', 'kasus', 'asal', 'dari', 'shanghai']",FAKTA
