created_at,date,user_id,username,name,tweet,link,tweet_preproc,Label
1654315773000.0,2022-06-04 11:09:33,1490323848889204740,elizabethlisa76,faith,alat tes swab mengandung enzim luciferase akan mengeluarkan cahaya,https://twitter.com/elizabethlisa76/status/1532937576293625856,"['alat', 'tes', 'swab', 'kandung', 'enzim', 'luciferase', 'akan', 'keluar', 'cahaya']",0
1650030723000.0,2022-04-15 20:52:03,1366355440070627330,floresterkini,Floresterkini.com,fakta atau hoaks benarkah vaksin covid mengandung luciferase dan bisa jadi alat pelacak,https://twitter.com/floresterkini/status/1514964772818939907,"['fakta', 'atau', 'hoaks', 'benar', 'vaksin', 'covid', 'kandung', 'luciferase', 'dan', 'bisa', 'jadi', 'alat', 'lacak']",0
1649839606000.0,2022-04-13 15:46:46,1442868640689233927,DroneSemprit,Drone Semprit,vaksin covid mengandung luciferase dan menjadi alat pelacak,https://twitter.com/DroneSemprit/status/1514163171329966083,"['vaksin', 'covid', 'kandung', 'luciferase', 'dan', 'jadi', 'alat', 'lacak']",0
1649758652000.0,2022-04-12 17:17:32,41730943,VIVAcoid,VivaCoid,cek fakta vaksin covid mengandung luciferase dan jadi alat pelacak,https://twitter.com/VIVAcoid/status/1513823624561528838,"['cek', 'fakta', 'vaksin', 'covid', 'kandung', 'luciferase', 'dan', 'jadi', 'alat', 'lacak']",0
1649677794000.0,2022-04-11 18:49:54,3311675726,asjeplak,Asal Jeplak,hoax vaksin covid mengandung luciferase dan menjadi alat pelacak,https://twitter.com/asjeplak/status/1513484481193201669,"['hoax', 'vaksin', 'covid', 'kandung', 'luciferase', 'dan', 'jadi', 'alat', 'lacak']",0
1649676194000.0,2022-04-11 18:23:14,2864861259,kabarpol,kabarpol,turn back hoax salah vaksin covid mengandung luciferase dan menjadi alatpelacak,https://twitter.com/kabarpol/status/1513477772689125380,"['turn', 'back', 'hoax', 'salah', 'vaksin', 'covid', 'kandung', 'luciferase', 'dan', 'jadi', 'alatpelacak']",0
1649676191000.0,2022-04-11 18:23:11,319553396,kabarpolitik,KabarPolitik,turn back hoax salah vaksin covid mengandung luciferase dan menjadi alatpelacak,https://twitter.com/kabarpolitik/status/1513477757828751361,"['turn', 'back', 'hoax', 'salah', 'vaksin', 'covid', 'kandung', 'luciferase', 'dan', 'jadi', 'alatpelacak']",0
1649481043000.0,2022-04-09 12:10:43,1430165886279749648,jayatikediricom,Jayatikediri.com,vaksin covid mengandung luciferase dan menjadi alat pelacak benarkah demikian berikut fakta kebenarannya,https://twitter.com/jayatikediricom/status/1512659250467991558,"['vaksin', 'covid', 'kandung', 'luciferase', 'dan', 'jadi', 'alat', 'lacak', 'benar', 'demikian', 'ikut', 'fakta', 'benar']",0
1649341934000.0,2022-04-07 21:32:14,803432630121218048,TurnBackHoax,MAFINDO,salah vaksin covid mengandung luciferase dan menjadi alat pelacak faktanya enzim luciferase bukan bahan vaksin hanya digunakan dalam penelitian covid karena kemampuannya menghasilkan cahaya membantu para peneliti melacak virus dan vaksin berinteraksi dengan sel,https://twitter.com/TurnBackHoax/status/1512075783539687424,"['salah', 'vaksin', 'covid', 'kandung', 'luciferase', 'dan', 'jadi', 'alat', 'lacak', 'fakta', 'enzim', 'luciferase', 'bukan', 'bahan', 'vaksin', 'hanya', 'guna', 'dalam', 'teliti', 'covid', 'karena', 'mampu', 'hasil', 'cahaya', 'bantu', 'para', 'teliti', 'lacak', 'virus', 'dan', 'vaksin', 'interaksi', 'dengan', 'sel']",0
1646647765000.0,2022-03-07 17:09:25,1254035776322453506,SumandoGaek,PeRantau™🕌,sudah sewajarnya test colok hidung ditiadakan lagi video menunjukan alat tes buatan cina mengandung unsur logam saat di sorot dgn senter uv bandingkan dgn cotton bud biasa luciferase on the pcr tests,https://twitter.com/SumandoGaek/status/1500775618736431104,"['sudah', 'wajar', 'test', 'colok', 'hidung', 'tiada', 'lagi', 'video', 'tunjuk', 'alat', 'tes', 'buat', 'cina', 'kandung', 'unsur', 'logam', 'saat', 'di', 'sorot', 'dengan', 'senter', 'uv', 'banding', 'dengan', 'cotton', 'bud', 'biasa', 'luciferase', 'on', 'the', 'pcr', 'tests']",0
1644497173000.0,2022-02-10 19:46:13,1282283329027366912,by_blackangel,🖤𝕭𝖑𝖆𝖈𝖐 𝕬𝖓𝖌𝖊𝖑🖤,entahlah kandungan micin itu ada apanya ini yg pergi umroh smpe gagal gegara pas di check darahnya ga mengandung micin ambyaarr apakah bnr micin itu trdpt kandungan bioluminescent aka luciferaseyg mana berkaitan dgn pelacakan,https://twitter.com/by_blackangel/status/1491755382800195586,"['entah', 'kandung', 'micin', 'itu', 'ada', 'apa', 'ini', 'yang', 'pergi', 'umroh', 'sampe', 'gagal', 'gegara', 'pas', 'di', 'check', 'darah', 'tidak', 'kandung', 'micin', 'ambyaarr', 'apakah', 'bnr', 'micin', 'itu', 'trdpt', 'kandung', 'bioluminescent', 'aka', 'luciferaseyg', 'mana', 'kait', 'dengan', 'lacak']",0
1642409097000.0,2022-01-17 15:44:57,3231776798,beritacovid,Berita Covid,kesehatan sepekan vaksin covid mengandung luciferase hingga vaksinasi program genosida,https://twitter.com/beritacovid/status/1482997357495164928,"['sehat', 'pek', 'vaksin', 'covid', 'kandung', 'luciferase', 'hingga', 'vaksinasi', 'program', 'genosida']",0
1642406705000.0,2022-01-17 15:05:05,47596019,liputan6dotcom,LIPUTAN6,mitos kesehatan sepekan vaksin covid mengandung luciferase hingga vaksinasi program genosida,https://twitter.com/liputan6dotcom/status/1482987323327320067,"['mitos', 'sehat', 'pek', 'vaksin', 'covid', 'kandung', 'luciferase', 'hingga', 'vaksinasi', 'program', 'genosida']",0
1641906124000.0,2022-01-11 20:02:04,47596019,liputan6dotcom,LIPUTAN6,cek fakta tidak benar vaksin covid mengandung luciferase,https://twitter.com/liputan6dotcom/status/1480887734516338689,"['cek', 'fakta', 'tidak', 'benar', 'vaksin', 'covid', 'kandung', 'luciferase']",0
