created_at,date,user_id,username,name,tweet,link,POS tagged
1585612780000.0,2020-03-31 06:59:40,155787551,FirstMediaCares,First Media, selamat pagi first people  kami akan mnjdwlkn kdtngn teknisi yg sdh dilengkapi masker dan sarung tangan serta peralatannya sdh disterilkan dgn desinfectan  mhn konfirmasi kmbli  tks  mrs,https://twitter.com/FirstMediaCares/status/1244776337312641024,"[('selamat', 'n'), ('pagi', 'n'), ('first', 'r'), ('people', 'n'), ('mnjdwlkn', 'n'), ('kdtngn', 'n'), ('teknisi', 'n'), ('yg', 'n'), ('sdh', 'n'), ('dilengkapi', 'n'), ('masker', 'n'), ('sarung', 'n'), ('tangan', 'v'), ('peralatannya', 'n'), ('sdh', 'n'), ('disterilkan', 'n'), ('dgn', 'n'), ('desinfectan', 'n'), ('mhn', 'n'), ('konfirmasi', 'n'), ('kmbli', 'n'), ('tks', 'n'), ('mrs', 'n')]"
1585612757000.0,2020-03-31 06:59:17,290812446,nunayauna,taehyuna∞,sekarang ga perlu pake baju yang ada namanya  mereka full ketutup bahkan pake masker dan kacamata aja orang masih bisa ngenalin,https://twitter.com/nunayauna/status/1244776241762144256,"[('ga', 'n'), ('pake', 'v'), ('baju', 'n'), ('namanya', 'n'), ('full', None), ('ketutup', 'n'), ('pake', 'v'), ('masker', 'n'), ('kacamata', 'n'), ('aja', 'n'), ('orang', 'n'), ('ngenalin', 'n')]"
1585612741000.0,2020-03-31 06:59:01,67831804,lokalyee,🦊,kalau temen gua yang jual masker  handsanitizer dengan harga mahal ceramah soal agama depan gua   gua bakal ngomong kontlo depan mukanya langsung ,https://twitter.com/lokalyee/status/1244776174984675328,"[('temen', 'n'), ('gua', 'v'), ('jual', None), ('masker', 'n'), ('handsanitizer', 'n'), ('harga', 'n'), ('mahal', 'n'), ('ceramah', 'n'), ('agama', 'n'), ('gua', 'n'), ('gua', 'n'), ('ngomong', None), ('kontlo', 'n'), ('mukanya', 'n'), ('langsung', 'n')]"
1585612715000.0,2020-03-31 06:58:35,1219405790378745856,Yurika01326264,ヨヨン, berita  cara ini membuat masker kita bisa dipakai ulang  tonton      ,https://twitter.com/Yurika01326264/status/1244776064544419840,"[('berita', 'n'), ('masker', 'n'), ('dipakai', 'n'), ('ulang', None), ('tonton', 'n')]"
1585612710000.0,2020-03-31 06:58:30,1067883881007767552,Evikusuma14,Evikusuma🌻🇮🇩🇮🇩, hallo dok  apakah pemerintah sdh ada program utk meningkatkan jumlah ventilator yg tersedia di seluruh indonesia   mgkn itu bs menekan angka kematian  dan mengapa tidak ada program menyediakan masker utk masyarakat  krn banyak yg tdk mampu membelinya ,https://twitter.com/Evikusuma14/status/1244776043484872705,"[('hallo', 'n'), ('dok', 'n'), ('pemerintah', 'n'), ('sdh', None), ('program', 'n'), ('utk', None), ('meningkatkan', 'n'), ('ventilator', 'n'), ('yg', 'n'), ('tersedia', 'n'), ('indonesia', 'n'), ('mgkn', 'n'), ('bs', 'n'), ('menekan', 'n'), ('angka', 'n'), ('kematian', None), ('program', 'n'), ('menyediakan', 'n'), ('masker', 'n'), ('utk', None), ('masyarakat', 'n'), ('krn', 'n'), ('yg', 'n'), ('tdk', 'n'), ('membelinya', 'n')]"
1585612708000.0,2020-03-31 06:58:28,2534841067,Visit_Ngawi,#HUTNgawi664,sinar mas bikin pabrik masker  mulai produksi april  ,https://twitter.com/Visit_Ngawi/status/1244776036182581248,"[('sinar', 'n'), ('mas', 'n'), ('bikin', 'n'), ('pabrik', 'n'), ('masker', 'n'), ('produksi', 'n'), ('april', 'n')]"
1585612706000.0,2020-03-31 06:58:26,58413243,doudyTATIPANG,IG - doudytatipang,keluar rumah tetap pake masker guys,https://twitter.com/doudyTATIPANG/status/1244776026330169346,"[('rumah', 'n'), ('pake', 'v'), ('masker', 'n'), ('guys', 'n')]"
1585612702000.0,2020-03-31 06:58:22,1342589341,DodotCikidutsz,wwwDODOTcom, inget inspirasi materi masker limbad tuh dari aku  d cp,https://twitter.com/DodotCikidutsz/status/1244776009691312129,"[('inget', 'n'), ('inspirasi', 'n'), ('materi', 'n'), ('masker', 'n'), ('limbad', 'v'), ('tuh', None), ('d', 'n'), ('cp', 'n')]"
1585612698000.0,2020-03-31 06:58:18,1244691701261688833,cookiemariju,Cookiemariju, kenapa g sekalian masker keju mozarelanya kaka,https://twitter.com/cookiemariju/status/1244775994914787329,"[('g', 'n'), ('masker', 'n'), ('keju', 'n'), ('mozarelanya', 'n'), ('kaka', 'n')]"
1585612686000.0,2020-03-31 06:58:06,68361826,andi_aswin,Andi Aswin,tips membuat keributan di whatsapp grup jika ada yang menjual masker hand sanitizer  cukup jawab dengan  kok dijual sih  mustinya tuh dibagiin dengan kondisi sekarang,https://twitter.com/andi_aswin/status/1244775943677206528,"[('tips', 'n'), ('keributan', None), ('whatsapp', 'n'), ('grup', 'n'), ('menjual', None), ('masker', 'n'), ('hand', 'n'), ('sanitizer', 'n'), ('dijual', None), ('sih', 'n'), ('mustinya', 'n'), ('tuh', 'n'), ('dibagiin', 'n'), ('kondisi', 'n')]"
1585612668000.0,2020-03-31 06:57:48,38767178,Ai_Sherry,Ai,ini toko drugs an ke   yang sudah memasang tanda nggak jual masker sebelum toko dibuka  sementara persediaan masker di rumah tinggal sebiji  dan nggak mungkin nyolong lab lagi ,https://twitter.com/Ai_Sherry/status/1244775867177304064,"[('toko', 'n'), ('drugs', 'n'), ('an', None), ('memasang', 'n'), ('tanda', 'n'), ('nggak', None), ('jual', None), ('masker', 'n'), ('toko', 'n'), ('dibuka', 'n'), ('persediaan', 'n'), ('masker', 'n'), ('rumah', None), ('tinggal', None), ('sebiji', 'n'), ('nggak', None), ('nyolong', 'r'), ('lab', None)]"
1585612649000.0,2020-03-31 06:57:29,88588232,RudhiMukhtar,Rudhi Mukhtar,lebih baik polri fokus nangkap mafia masker  apd  hand sanitizer  dan bahan kebutuhan pokok  mereka udah terbukti menyengsarakan rakyat ,https://twitter.com/RudhiMukhtar/status/1244775790291509248,"[('polri', 'n'), ('fokus', 'n'), ('nangkap', None), ('mafia', 'n'), ('masker', 'n'), ('apd', None), ('hand', 'n'), ('sanitizer', 'n'), ('bahan', 'n'), ('kebutuhan', 'v'), ('pokok', None), ('udah', None), ('terbukti', 'n'), ('menyengsarakan', 'n'), ('rakyat', 'n')]"
1585612634000.0,2020-03-31 06:57:14,1177574213432963072,hoonffle,dal ♡,yaampun ini boy grup baru mau debut yaa gila sih ganteng ganteng banget ini tema nya juga lucu banget ada yang pake masker gitu juga lagi aduh gemas aku yakin ini bakalan jadi boy grup yang luar biasa   nomoredreamiscoming btsdebut  ,https://twitter.com/hoonffle/status/1244775726311788546,"[('yaampun', 'n'), ('boy', 'n'), ('grup', 'n'), ('debut', 'n'), ('yaa', 'v'), ('gila', None), ('sih', 'n'), ('ganteng', 'n'), ('ganteng', 'n'), ('banget', 'n'), ('tema', 'n'), ('nya', None), ('lucu', 'n'), ('banget', 'n'), ('pake', 'n'), ('masker', 'n'), ('gitu', 'n'), ('aduh', 'n'), ('gemas', 'n'), ('boy', 'n'), ('grup', 'n'), ('nomoredreamiscoming', 'v'), ('btsdebut', 'n')]"
1585612619000.0,2020-03-31 06:56:59,1244632153972969473,QsendM,QsendMe, ik had mijn n   masker  met verwisselbare filter net op tijd besteld op amazon        week geleden   week later kon ik ze al niet meer bijbestellen  in de metro in barcelona kwam het goed van pas  inclusief de pure alcohol om te ontsmetten   alcohol     ook nergens meer te koop  ,https://twitter.com/QsendM/status/1244775661220347904,"[('ik', 'n'), ('had', 'v'), ('mijn', 'v'), ('n', 'r'), ('masker', 'n'), ('met', 'v'), ('verwisselbare', None), ('filter', None), ('net', None), ('op', 'n'), ('tijd', 'n'), ('besteld', 'v'), ('op', 'r'), ('amazon', None), ('week', 'n'), ('geleden', 'n'), ('week', 'n'), ('later', 'r'), ('kon', 'v'), ('ik', None), ('ze', 'n'), ('al', 'n'), ('niet', None), ('meer', 'n'), ('bijbestellen', 'n'), ('in', None), ('de', None), ('metro', None), ('in', None), ('barcelona', 'n'), ('kwam', 'n'), ('het', 'n'), ('goed', 'n'), ('van', 'n'), ('pas', 'n'), ('inclusief', 'n'), ('de', None), ('pure', 'n'), ('alcohol', 'n'), ('om', 'n'), ('te', 'n'), ('ontsmetten', 'v'), ('alcohol', 'n'), ('ook', 'n'), ('nergens', 'n'), ('meer', 'v'), ('te', 'n'), ('koop', 'n')]"
1585612614000.0,2020-03-31 06:56:54,990769015260774400,LaSamS1,BossGankMukasama,masks all masker stayhome stayathome staysafe  ,https://twitter.com/LaSamS1/status/1244775643591524352,"[('masks', 'n'), ('all', None), ('masker', 'v'), ('stayhome', None), ('stayathome', 'n'), ('staysafe', 'n')]"
1585612601000.0,2020-03-31 06:56:41,105128089,yunusbara71,Yunus Baяa 71,   terima kasih pt sritex terima kasih para karyawan yg tetap fokus berjuang memproduksi alkes apd   masker non medis kau tetap pahlawanku,https://twitter.com/yunusbara71/status/1244775588788727809,"[('terima', 'n'), ('kasih', 'n'), ('pt', 'n'), ('sritex', 'n'), ('terima', 'n'), ('kasih', 'n'), ('karyawan', 'n'), ('yg', 'n'), ('fokus', 'n'), ('berjuang', 'n'), ('memproduksi', 'n'), ('alkes', 'n'), ('apd', 'v'), ('masker', 'n'), ('non', 'n'), ('medis', 'n'), ('kau', 'n'), ('pahlawanku', 'n')]"
1585612598000.0,2020-03-31 06:56:38,1233204885287510017,caramelauberre,Boo, loh iya masker    aku inget e kamu eh    ,https://twitter.com/caramelauberre/status/1244775575941607424,"[('loh', 'n'), ('iya', 'n'), ('masker', 'n'), ('inget', 'v'), ('e', None), ('eh', 'v')]"
1585612581000.0,2020-03-31 06:56:21,2202560197,maspennn,a son, gitu aja make masker  kl di suruh milih juga awang kali make ginian   engap  boros ,https://twitter.com/maspennn/status/1244775505154301952,"[('gitu', 'n'), ('aja', 'n'), ('make', 'v'), ('masker', 'n'), ('kl', 'n'), ('suruh', 'n'), ('milih', 'n'), ('awang', 'n'), ('kali', 'n'), ('make', 'v'), ('ginian', None), ('engap', 'n'), ('boros', 'n')]"
1585612579000.0,2020-03-31 06:56:19,874897721957781504,pradjina,Pradjina,  terpaksa m num kopinya pakai cangkur dulu  panas  kalau pakai masker tadi lidahnya bisa mlocot ,https://twitter.com/pradjina/status/1244775497088688128,"[('terpaksa', 'n'), ('m', 'n'), ('num', 'n'), ('kopinya', 'n'), ('pakai', 'n'), ('cangkur', 'n'), ('panas', 'n'), ('pakai', 'n'), ('masker', 'n'), ('lidahnya', 'n'), ('mlocot', 'n')]"
1585612568000.0,2020-03-31 06:56:08,116903262,rpatih,Patih Rajahasta,baru jkt sama jabar aja udh kewalahan soal disposable equipment macam masker sarung tangan dll ,https://twitter.com/rpatih/status/1244775448006934528,"[('jkt', 'n'), ('jabar', 'n'), ('aja', 'n'), ('udh', None), ('kewalahan', 'n'), ('disposable', None), ('equipment', 'n'), ('masker', 'n'), ('sarung', 'n'), ('tangan', 'n'), ('dll', 'n')]"
1585612553000.0,2020-03-31 06:55:53,760159463957553152,Suka_melody,"Gyuri ""Stay this way""", cakep  tp ga pny otak  dokter  pintar krn hny pke   masker  ga kyk dia ,https://twitter.com/Suka_melody/status/1244775384928960513,"[('cakep', 'n'), ('tp', 'n'), ('ga', 'n'), ('pny', 'n'), ('otak', 'v'), ('dokter', 'n'), ('pintar', 'n'), ('krn', 'n'), ('hny', 'n'), ('pke', 'n'), ('masker', 'n'), ('ga', 'n'), ('kyk', 'n')]"
1585612518000.0,2020-03-31 06:55:18,98280447,oktavianovalina,🌼Via🌼,ini salah satu alasan gua males beli hs sama masker di sembarang tempat  tanpa label yg jelas ,https://twitter.com/oktavianovalina/status/1244775240619548672,"[('salah', 'n'), ('alasan', None), ('gua', 'n'), ('males', 'n'), ('beli', 'v'), ('hs', None), ('masker', 'n'), ('sembarang', 'n'), ('label', 'n'), ('yg', 'n')]"
1585612506000.0,2020-03-31 06:55:06,994801274091687936,ohmybeautybank,GIVEAWAY ELVICTO MEN SKINCARE📌,kalian kalo udah pake masker gini  lanjut timpa sama skinker ngga  atau udah copot masker langsung tidur   bb   ,https://twitter.com/ohmybeautybank/status/1244775190380175361,"[('kalo', 'n'), ('udah', None), ('pake', 'n'), ('masker', 'n'), ('gini', 'n'), ('timpa', 'n'), ('skinker', 'n'), ('ngga', None), ('udah', None), ('copot', 'n'), ('masker', 'n'), ('langsung', 'n'), ('tidur', 'n'), ('bb', 'n')]"
1585612506000.0,2020-03-31 06:55:06,3116453083,fadil_prayuda,fadil prayuda,yuk pakai masker spirulina bekasi dan rasakan hasilnya hub  pin    ede ee  wa sms                  ala herball  ,https://twitter.com/fadil_prayuda/status/1244775190069837825,"[('yuk', 'n'), ('pakai', 'n'), ('masker', 'n'), ('spirulina', 'v'), ('bekasi', None), ('rasakan', 'n'), ('hasilnya', 'n'), ('hub', 'n'), ('pin', 'n'), ('ede', 'v'), ('ee', 'n'), ('wa', 'n'), ('sms', 'n'), ('ala', 'v'), ('herball', 'n')]"
1585612492000.0,2020-03-31 06:54:52,1218899415529746434,ri_2066,®i 🇵🇱, selamat pagi mbeli   tapi sebaiknya pakai masker untuk mejaga hati  orang orang yg terkasih    ,https://twitter.com/ri_2066/status/1244775129327886336,"[('selamat', 'n'), ('pagi', 'n'), ('mbeli', None), ('pakai', 'n'), ('masker', 'n'), ('mejaga', 'n'), ('hati', 'n'), ('orang', 'n'), ('orang', 'v'), ('yg', None), ('terkasih', 'n')]"
1585612489000.0,2020-03-31 06:54:49,933134903733919745,bambang_hesti,Bambang Hesti,yg utama buka jendela semua ruang  biarkan hangat aliran udara msk  biarkan cahaya matahari msk  berjemurlah    menit saja  jaga jarak lbh   m  yg batuk flu pakai masker  setel ac lbh dr    derajat celcius  lockdown karantina wilayah tdk penting asal disiplin jagajarak cucitangan,https://twitter.com/bambang_hesti/status/1244775116107427840,"[('yg', 'n'), ('utama', None), ('buka', 'n'), ('jendela', 'n'), ('ruang', 'n'), ('biarkan', 'n'), ('hangat', 'n'), ('aliran', 'n'), ('udara', None), ('msk', 'n'), ('biarkan', 'n'), ('cahaya', 'n'), ('matahari', 'n'), ('msk', 'n'), ('berjemurlah', 'n'), ('menit', 'n'), ('jaga', 'n'), ('jarak', 'n'), ('lbh', 'n'), ('m', 'n'), ('yg', 'n'), ('batuk', 'n'), ('flu', 'n'), ('pakai', 'n'), ('masker', 'n'), ('setel', 'n'), ('ac', 'n'), ('lbh', 'n'), ('dr', 'n'), ('derajat', 'n'), ('celcius', 'n'), ('lockdown', None), ('karantina', 'n'), ('wilayah', 'n'), ('tdk', 'n'), ('disiplin', 'n'), ('jagajarak', 'n'), ('cucitangan', 'n')]"
