created_at,date,user_id,username,name,tweet,link,POS tagged
1596201634000.0,2020-07-31 20:20:34,23343960,kompascom,Kompas.com,ada    persen bus cadangan disiapkan dari keseluruhan total armada yang normal beroperasi selama psbb   ,https://twitter.com/kompascom/status/1289189210998501376,"[('persen', 'v'), ('bus', 'n'), ('cadangan', 'n'), ('disiapkan', None), ('total', None), ('armada', None), ('normal', None), ('beroperasi', None), ('psbb', 'n')]"
1596182404000.0,2020-07-31 15:00:04,23343960,kompascom,Kompas.com,volume lalu lintas kendaraan meningkat signifikan selama psbb masa transisi jakarta  pemprov dki akhirnya menerapkan kembali ganjil genap   ,https://twitter.com/kompascom/status/1289108552993267712,"[('volume', 'n'), ('lintas', 'n'), ('kendaraan', 'v'), ('meningkat', None), ('signifikan', None), ('psbb', 'n'), ('transisi', 'n'), ('jakarta', 'n'), ('pemprov', 'n'), ('dki', 'n'), ('menerapkan', 'n'), ('ganjil', 'n'), ('genap', 'n')]"
1596151864000.0,2020-07-31 06:31:04,23343960,kompascom,Kompas.com,pemerintah provinsi dki jakarta meraup denda sebesar rp       juta dari pelanggar psbb transisi   ,https://twitter.com/kompascom/status/1288980460605812736,"[('pemerintah', 'n'), ('provinsi', 'n'), ('dki', 'n'), ('jakarta', 'n'), ('meraup', 'n'), ('denda', 'n'), ('rp', 'n'), ('juta', 'n'), ('pelanggar', 'n'), ('psbb', 'n'), ('transisi', 'n')]"
1596150033000.0,2020-07-31 06:00:33,23343960,kompascom,Kompas.com,pemprov dki memperpanjang psbb transisi setelah kasus covid    belum terkendali  ganjil genap kendaraan juga diterapkan   ,https://twitter.com/kompascom/status/1288972781502177280,"[('pemprov', 'n'), ('dki', 'n'), ('memperpanjang', 'n'), ('psbb', 'n'), ('transisi', 'n'), ('covid', 'n'), ('terkendali', 'n'), ('ganjil', 'n'), ('genap', 'n'), ('kendaraan', 'n'), ('diterapkan', 'n')]"
1596111512000.0,2020-07-30 19:18:32,23343960,kompascom,Kompas.com,pemprov dki jakarta akan memberlakukan denda progresif bagi perkantoran atau tempat usaha yang berulang kali melanggar aturan psbb   ,https://twitter.com/kompascom/status/1288811213317578752,"[('pemprov', 'n'), ('dki', 'n'), ('jakarta', 'n'), ('memberlakukan', None), ('denda', 'n'), ('progresif', 'n'), ('perkantoran', 'n'), ('usaha', None), ('berulang', 'n'), ('kali', 'n'), ('melanggar', 'n'), ('aturan', 'n'), ('psbb', 'n')]"
1596109324000.0,2020-07-30 18:42:04,23343960,kompascom,Kompas.com,psbb transisi diperpanjang selama dua pekan  terhitung mulai jumat             besok sampai    agustus        ,https://twitter.com/kompascom/status/1288802034708168704,"[('psbb', 'n'), ('transisi', 'n'), ('diperpanjang', 'n'), ('pekan', 'n'), ('terhitung', 'n'), ('jumat', 'n'), ('besok', 'n'), ('agustus', 'n')]"
1596107133000.0,2020-07-30 18:05:33,23343960,kompascom,Kompas.com,epidemiolog meragukan lonjakan kasus yang terjadi selama psbb transisi jakarta bukanlah gelombang kedua  apa sebabnya   ,https://twitter.com/kompascom/status/1288792846170914816,"[('epidemiolog', 'n'), ('meragukan', 'n'), ('lonjakan', None), ('psbb', 'n'), ('transisi', 'n'), ('jakarta', 'n'), ('gelombang', 'n')]"
1596104554000.0,2020-07-30 17:22:34,23343960,kompascom,Kompas.com,kebijakan pembatasan sosial berskala besar  psbb  memberikan pukulan telak terhadap industri migas nasional   ,https://twitter.com/kompascom/status/1288782026586255361,"[('kebijakan', None), ('pembatasan', None), ('sosial', None), ('berskala', 'n'), ('psbb', 'n'), ('pukulan', 'n'), ('telak', 'v'), ('industri', 'n'), ('migas', 'v'), ('nasional', None)]"
1596092913000.0,2020-07-30 14:08:33,23343960,kompascom,Kompas.com,selama psbb masa transisi  kasus positif kian menanjak  bahkan  dalam bulan juli  jakarta sudah mencatat   kali lonjakan tertinggi  begini kondisinya   ,https://twitter.com/kompascom/status/1288733199888089090,"[('psbb', 'n'), ('transisi', 'n'), ('positif', 'n'), ('kian', None), ('menanjak', 'n'), ('juli', 'n'), ('jakarta', 'n'), ('mencatat', 'n'), ('kali', 'n'), ('lonjakan', None), ('tertinggi', 'n'), ('kondisinya', 'n')]"
1596077160000.0,2020-07-30 09:46:00,23343960,kompascom,Kompas.com, dengan adanya pembatasan aktivitas dan transisi psbb  orang yang biasanya naik transportasi umum kini beralih ke brio satya   ujar billy   otomotif  ,https://twitter.com/kompascom/status/1288667127893889029,"[('pembatasan', 'n'), ('aktivitas', 'n'), ('transisi', None), ('psbb', 'n'), ('orang', 'n'), ('transportasi', 'n'), ('beralih', 'n'), ('brio', 'n'), ('satya', 'n'), ('billy', 'r'), ('otomotif', 'v')]"
1596073352000.0,2020-07-30 08:42:32,23343960,kompascom,Kompas.com,peningkatan penularan covid    di perkantoran semasa psbb transisi meningkat sembilan kali lipat dibandingkan sebelumnya   ,https://twitter.com/kompascom/status/1288651158500724738,"[('peningkatan', 'n'), ('penularan', 'n'), ('covid', 'n'), ('perkantoran', 'n'), ('psbb', 'n'), ('transisi', 'n'), ('meningkat', 'n'), ('sembilan', 'n'), ('kali', 'v'), ('lipat', None), ('dibandingkan', 'n')]"
1596009933000.0,2020-07-29 15:05:33,23343960,kompascom,Kompas.com,perpanjangan masa pembatasan sosial berskala besar  psbb  transisi fase pertama akan berakhir per    juli      besok  namun  jumlah kasus covid        ,https://twitter.com/kompascom/status/1288385157305470976,"[('perpanjangan', None), ('pembatasan', None), ('sosial', None), ('berskala', 'n'), ('psbb', 'n'), ('transisi', 'n'), ('fase', 'n'), ('juli', 'n'), ('besok', 'n'), ('covid', 'n')]"
1595949034000.0,2020-07-28 22:10:34,23343960,kompascom,Kompas.com,psbb transisi bakal berakhir pada    juli       namun  angka kasus positif covid    di ibu kota justru semakin meningkat   ,https://twitter.com/kompascom/status/1288129727828385792,"[('psbb', 'n'), ('transisi', 'n'), ('juli', 'n'), ('angka', 'n'), ('positif', 'n'), ('covid', 'n'), ('kota', 'n'), ('meningkat', 'n')]"
1595924612000.0,2020-07-28 15:23:32,23343960,kompascom,Kompas.com,  telah merangkum tren peningkatan kasus positif covid    di jakarta sejak hari pertama penerapan psbb hingga kini psbb transisi   ,https://twitter.com/kompascom/status/1288027294632562689,"[('merangkum', 'n'), ('tren', 'n'), ('peningkatan', None), ('positif', 'n'), ('covid', 'n'), ('jakarta', 'n'), ('penerapan', 'n'), ('psbb', 'n'), ('psbb', 'n'), ('transisi', 'n')]"
1595888193000.0,2020-07-28 05:16:33,23343960,kompascom,Kompas.com,kasus covid    di empat perusahaan tersebut muncul selama masa psbb transisi   ,https://twitter.com/kompascom/status/1287874543659315200,"[('covid', 'n'), ('perusahaan', 'n'), ('muncul', 'n'), ('psbb', 'n'), ('transisi', 'n')]"
1595865242000.0,2020-07-27 22:54:02,23343960,kompascom,Kompas.com,ada beberapa kegiatan yang saat ini tengah dibahas apakah bisa kembali dilaksanakan pada masa psbb jilid kedelapan   ,https://twitter.com/kompascom/status/1287778280490168322,"[('kegiatan', 'n'), ('dibahas', 'n'), ('dilaksanakan', 'n'), ('psbb', 'n'), ('jilid', 'n'), ('kedelapan', 'n')]"
1595845800000.0,2020-07-27 17:30:00,23343960,kompascom,Kompas.com,luhut binsar panjaitan menilai keputusan pemerintah untuk menerapkan pembatasan sosial berskala besar  psbb  dalam penanganan pandemi covid    di indonesia sudah tepat    money videokompas  ,https://twitter.com/kompascom/status/1287696734089629697,"[('luhut', 'n'), ('binsar', 'n'), ('panjaitan', 'n'), ('menilai', 'n'), ('keputusan', 'n'), ('pemerintah', 'n'), ('menerapkan', None), ('pembatasan', None), ('sosial', None), ('berskala', 'n'), ('psbb', 'n'), ('penanganan', 'n'), ('pandemi', 'n'), ('covid', 'n'), ('indonesia', 'n'), ('money', 'n'), ('videokompas', 'n')]"
1595817753000.0,2020-07-27 09:42:33,23343960,kompascom,Kompas.com,pelaksanaan ganjil genap pada masa psbb transisi mengalami kendala dari sektor transportasi umum   ,https://twitter.com/kompascom/status/1287579099234332673,"[('pelaksanaan', 'n'), ('ganjil', 'n'), ('genap', 'n'), ('psbb', 'n'), ('transisi', 'n'), ('mengalami', 'n'), ('kendala', 'n'), ('sektor', 'n'), ('transportasi', 'n')]"
1595815744000.0,2020-07-27 09:09:04,23343960,kompascom,Kompas.com,realisasi pad tersebut meningkat sejak penerapan pembatasan sosial berskala  psbb  transisi   ,https://twitter.com/kompascom/status/1287570671221067776,"[('realisasi', 'n'), ('pad', 'n'), ('meningkat', 'n'), ('penerapan', 'n'), ('pembatasan', 'v'), ('sosial', None), ('berskala', 'n'), ('psbb', 'n'), ('transisi', 'n')]"
