created_at,date,user_id,username,name,tweet,link,POS tagged,Label
1655094730000.0,2022-06-13 11:32:10,1381941698910019588,Istiqom99644171,Istiqomah, kalau ada rudal simpanan tolong bom laboratorium pencipta virus covid    dimanapun berada  ayo miskinkan bill gates dan kroninya  bosan kita divaksin terus dibatasi terus   mereka rauf untung,https://twitter.com/Istiqom99644171/status/1536204760537108480,"[('rudal', 'n'), ('simpanan', 'n'), ('tolong', None), ('bom', 'n'), ('laboratorium', 'n'), ('pencipta', 'n'), ('virus', 'n'), ('covid', 'n'), ('dimanapun', 'n'), ('ayo', 'n'), ('miskinkan', None), ('bill', 'n'), ('gates', 'v'), ('kroninya', None), ('bosan', None), ('divaksin', 'n'), ('dibatasi', 'n'), ('rauf', 'n'), ('untung', 'n')]",HOAKS
1651861267000.0,2022-05-07 01:21:07,1485731446992281601,Tunku_Adam2,Adam, julukan bill gates   dulu  org terkaya no   di dunia pencipta microsof  sekarang  org terkaya no   di dunia pencipta virus konspirasi   ,https://twitter.com/Tunku_Adam2/status/1522642632912310272,"[('julukan', 'n'), ('bill', 'n'), ('gates', 'v'), ('org', None), ('terkaya', 'n'), ('no', None), ('dunia', 'v'), ('pencipta', None), ('microsof', 'n'), ('org', None), ('terkaya', 'n'), ('no', None), ('dunia', 'v'), ('pencipta', None), ('virus', 'n'), ('konspirasi', 'n')]",HOAKS
1638423929000.0,2021-12-02 12:45:29,962473665404129280,SopirPormulaE,Jhon_Simare-Mare™,kalian percaya gak orang  terkaya di dunia seperti billgates dkk berkolaborasi dengan pencipta tehnologi mutakhir robotik ada kaitannya dgn virus yg menjadi pandemik di seluruh dunia robot ini nantinya akan mnggtikan tnga manusia so menurut saya semua mengrh ksna    ,https://twitter.com/SopirPormulaE/status/1466282351999086593,"[('percaya', 'n'), ('gak', 'n'), ('orang', 'n'), ('terkaya', 'n'), ('dunia', 'n'), ('billgates', 'v'), ('dkk', None), ('berkolaborasi', 'n'), ('pencipta', 'n'), ('tehnologi', 'n'), ('mutakhir', 'n'), ('robotik', 'n'), ('kaitannya', 'n'), ('dgn', 'n'), ('virus', 'n'), ('yg', 'n'), ('pandemik', 'n'), ('dunia', 'n'), ('robot', 'n'), ('mnggtikan', 'n'), ('tnga', 'n'), ('manusia', 'n'), ('so', 'r'), ('mengrh', 'n'), ('ksna', 'n')]",HOAKS
1622976645000.0,2021-06-06 17:50:45,974940271493304320,IATeam___,+62 d̸i̸k̸u̸a̸s̸a̸i̸ o̸l̸e̸h̸ p̸e̸n̸g̸h̸i̸a̸n̸a̸t̸,viral bill gates ditangkap fbi karena dianggap teroris konspirasi pencipta virus corona  ,https://twitter.com/IATeam___/status/1401491746681364486,"[('viral', None), ('bill', 'n'), ('gates', 'v'), ('ditangkap', None), ('fbi', None), ('dianggap', 'n'), ('teroris', 'n'), ('konspirasi', 'n'), ('pencipta', 'n'), ('virus', 'n'), ('corona', 'n')]",HOAKS
1608009674000.0,2020-12-15 12:21:14,64635651,serambinews,Serambi Indonesia,billgates  bill gates  sempat disebut sebut sebagai pencipta virus corona  covid      nah  belum usai kontroversi itu  bill gates kembali memprediksi masa depan amerika serikat  as    ,https://twitter.com/serambinews/status/1338715721765773312,"[('billgates', 'n'), ('bill', 'n'), ('gates', 'v'), ('pencipta', None), ('virus', 'n'), ('corona', 'n'), ('covid', 'n'), ('kontroversi', 'n'), ('bill', 'n'), ('gates', 'v'), ('memprediksi', 'n'), ('amerika', 'r'), ('serikat', 'n'), ('as', None)]",HOAKS
1590874704000.0,2020-05-31 04:38:24,1116592448484986883,ptangkasajaya,frnd.ntls, percaya ngga percaya sih  soalnya ada benernya juga sih  ngga semua teori konspirasi salah  mungkin saja misalnya bill gates pencipta ms windows sama orang terkaya no   di dunia menciptakan virus juga biar orang lain bisa beli antivirus yg bagus ya kan,https://twitter.com/ptangkasajaya/status/1266846446612967424,"[('percaya', 'n'), ('ngga', None), ('percaya', 'n'), ('sih', 'n'), ('benernya', 'n'), ('sih', 'n'), ('ngga', None), ('teori', 'n'), ('konspirasi', 'n'), ('salah', 'n'), ('bill', 'n'), ('gates', 'v'), ('pencipta', None), ('ms', 'n'), ('windows', 'n'), ('orang', None), ('terkaya', 'n'), ('no', None), ('dunia', 'v'), ('menciptakan', None), ('virus', 'n'), ('biar', 'n'), ('orang', 'n'), ('beli', None), ('antivirus', 'n'), ('yg', 'n'), ('bagus', 'n'), ('ya', 'n')]",HOAKS
1590192533000.0,2020-05-23 07:08:53,282563920,monitorindo,HARIAN TERBIT,fbi tangkap bill gates terkait teroris biologis  tudingan di balik pencipta virus covid            viruscorona covid   billgates,https://twitter.com/monitorindo/status/1263985216101560321,"[('fbi', 'n'), ('tangkap', 'n'), ('bill', 'n'), ('gates', 'v'), ('terkait', None), ('teroris', None), ('biologis', 'n'), ('tudingan', 'n'), ('pencipta', 'n'), ('virus', 'n'), ('covid', 'n'), ('viruscorona', 'n'), ('covid', 'n'), ('billgates', 'n')]",HOAKS
1590098240000.0,2020-05-22 04:57:20,282563920,monitorindo,HARIAN TERBIT,fbi tangkap bill gates terkait teroris biologis  tudingan di balik pencipta virus covid       viruscorona covid   billgates,https://twitter.com/monitorindo/status/1263589720589692934,"[('fbi', 'n'), ('tangkap', 'n'), ('bill', 'n'), ('gates', 'v'), ('terkait', None), ('teroris', None), ('biologis', 'n'), ('tudingan', 'n'), ('pencipta', 'n'), ('virus', 'n'), ('covid', 'n'), ('viruscorona', 'n'), ('covid', 'n'), ('billgates', 'n')]",HOAKS
1589751631000.0,2020-05-18 04:40:31,1234664269821534210,Aswad69038386,ASWAD_PARAMASUKA,heboh  fbi tangkap bill gates   benarkah ia pencipta virus covid      ,https://twitter.com/Aswad69038386/status/1262135937481404416,"[('heboh', 'n'), ('fbi', 'n'), ('tangkap', 'n'), ('bill', 'n'), ('gates', 'v'), ('pencipta', 'n'), ('virus', 'n'), ('covid', 'n')]",HOAKS
1589682868000.0,2020-05-17 09:34:28,100322652,salmanrasyidin,salman rasyidin,dituding pencipta virus covid     heboh bill gates   lewat ,https://twitter.com/salmanrasyidin/status/1261847525578833920,"[('dituding', 'v'), ('pencipta', 'n'), ('virus', 'n'), ('covid', 'n'), ('heboh', 'n'), ('bill', 'n'), ('gates', 'v')]",HOAKS
