created_at,date,user_id,username,name,tweet,link,POS tagged,Label
1658101935000.0,2022-07-18 06:52:15,1469528120277405698,mr_palu2,Drs. Ir. Garong Perjuangan M.ck., karena mereka tidak menggunakan protokol mematikan c    mungkin ada yg mati kerana terlanjur gunakan protokol mematikan tsb  dan saat ini kita tak pernah lagi mendengar sakit flu pilek demam sakit kepala batuk panas dingin dll krn sdh diganti lambada ninja omicron besok sumo ,https://twitter.com/mr_palu2/status/1548817890832371713,"[('protokol', 'n'), ('mematikan', None), ('c', 'n'), ('yg', 'n'), ('mati', 'n'), ('kerana', 'n'), ('terlanjur', 'n'), ('protokol', 'n'), ('mematikan', 'n'), ('tsb', 'n'), ('mendengar', 'n'), ('sakit', 'n'), ('flu', 'n'), ('pilek', 'n'), ('demam', 'n'), ('sakit', 'n'), ('kepala', 'n'), ('batuk', 'n'), ('panas', 'n'), ('dingin', 'v'), ('dll', None), ('krn', 'n'), ('sdh', 'n'), ('diganti', 'n'), ('lambada', 'n'), ('ninja', None), ('omicron', 'n'), ('besok', 'n'), ('sumo', 'n')]",0
1656555338000.0,2022-06-30 09:15:38,59450032,meow_leader,Lucky Meow 🍀, kalau warga negaranya tetap disiplin prokes dan sudah full vaksin  harusnya ga terlalu ngeri dampaknya   kayak kemaren omicron aja  menyebar cepat tapi tidak terlalu mematikan severti varian delta  karena sudah banyak yg vaksin,https://twitter.com/meow_leader/status/1542330994061365248,"[('warga', 'n'), ('negaranya', None), ('disiplin', 'n'), ('prokes', 'n'), ('full', None), ('vaksin', 'n'), ('ga', 'n'), ('ngeri', None), ('dampaknya', 'n'), ('kayak', 'n'), ('kemaren', 'n'), ('omicron', 'v'), ('aja', None), ('menyebar', 'n'), ('cepat', 'n'), ('mematikan', 'n'), ('severti', 'n'), ('varian', None), ('delta', 'n'), ('yg', 'n'), ('vaksin', 'n')]",0
1655401887000.0,2022-06-17 00:51:27,980097559736721408,AlbertSolo2,Albert Solo,direktur teknis badan kesehatan dunia who  dokter maria van kherkove menyatakan bahwa varian omicron ba   dan ba   tidak mematikan seperti halnya omicron varian delta  namun tingkat penularannya sangat cepat  indonesia laporkan    kasus varian omicron ba   dan ba  ,https://twitter.com/AlbertSolo2/status/1537493070568366081,"[('direktur', 'n'), ('teknis', 'n'), ('badan', 'n'), ('kesehatan', 'n'), ('dunia', 'n'), ('who', None), ('dokter', 'v'), ('maria', 'n'), ('van', None), ('kherkove', 'v'), ('varian', None), ('omicron', 'n'), ('ba', 'n'), ('ba', 'n'), ('mematikan', 'n'), ('halnya', 'n'), ('omicron', 'n'), ('varian', None), ('delta', 'n'), ('tingkat', 'n'), ('penularannya', 'n'), ('cepat', 'n'), ('indonesia', 'n'), ('laporkan', None), ('varian', None), ('omicron', 'n'), ('ba', 'n'), ('ba', 'n')]",0
1655351527000.0,2022-06-16 10:52:07,759692754985242625,kumparan,kumparan,namun di sisi lain  angka kematian kasusnya akan jauh lebih rendah  omicron ba   dan ba   tidak lebih mematikan dari omicron lama maupun delta  kumparannews  ,https://twitter.com/kumparan/status/1537281842541260800,"[('sisi', 'n'), ('angka', None), ('kematian', None), ('kasusnya', 'n'), ('rendah', 'n'), ('omicron', 'n'), ('ba', 'n'), ('ba', 'n'), ('mematikan', 'n'), ('omicron', 'n'), ('delta', 'n'), ('kumparannews', 'n')]",0
1649080247000.0,2022-04-04 20:50:47,1279643013455605760,Cintada16,LALA🇮🇩, bisa jadi  walau tidak mematikan omicron ternyata bisa merepotkan    ,https://twitter.com/Cintada16/status/1510978190730096647,"[('mematikan', 'n'), ('omicron', 'n'), ('merepotkan', 'n')]",0
1648727329000.0,2022-03-31 18:48:49,1473616759806562304,i_nasution1,Iqbal Nasutiion, bosku    ribu orang jika   saja mengidap virus itu apalagi katanya omicron menyebar dgn cepat sama saja dengan berapa banyak pun  bos sudah cek tidak bahwa mereka yg full dosis pun tetap kena kok  masalahnya kan tidak mematikan jadi biarkan saja kena asal jgn dikasi obt cacing  ,https://twitter.com/i_nasution1/status/1509497941723332616,"[('bosku', 'n'), ('ribu', 'n'), ('orang', 'n'), ('mengidap', 'n'), ('virus', 'n'), ('omicron', 'n'), ('menyebar', 'n'), ('dgn', 'n'), ('cepat', 'n'), ('bos', 'n'), ('cek', 'n'), ('yg', None), ('full', None), ('dosis', 'n'), ('kena', 'n'), ('mematikan', 'n'), ('biarkan', 'n'), ('kena', 'n'), ('jgn', 'n'), ('dikasi', 'n'), ('obt', None), ('cacing', 'v')]",0
1648466198000.0,2022-03-28 18:16:38,224482827,achmadhandoko,α¢нмα∂ нαη∂σкσ | hand,meski penambahan kasus hanya       tetapi angka kematian tertinggi di asean         seperti kita ketahui bahwa omicron tetap mematikan bagi penderita dengan komorbid  artinya masyarakat indonesia punya faktor komorbid tertinggi di asean  atau pola hidup tidak sehat,https://twitter.com/achmadhandoko/status/1508402679311368192,"[('penambahan', 'n'), ('angka', 'n'), ('kematian', None), ('tertinggi', 'n'), ('asean', None), ('ketahui', 'n'), ('omicron', 'n'), ('mematikan', 'n'), ('penderita', 'n'), ('komorbid', 'n'), ('masyarakat', 'n'), ('indonesia', 'n'), ('faktor', 'n'), ('komorbid', 'v'), ('tertinggi', None), ('asean', None), ('pola', 'n'), ('hidup', 'n'), ('sehat', None)]",0
1648259328000.0,2022-03-26 08:48:48,1057105358076825600,Bagoesbagus7,Bagoesbagus,  ini namanya survivorship bias  anda selamat dengan demikian maka pendapat anda benar      volatilitas di tengah tidak diperhitungkan  varian delta mematikan itu benar  varian omicron kurang mematikan juga benar  terapi baru perlu waktu sampai tegak baik buruknya,https://twitter.com/Bagoesbagus7/status/1507535004548874245,"[('namanya', None), ('survivorship', 'n'), ('bias', 'n'), ('selamat', 'n'), ('pendapat', 'n'), ('volatilitas', 'n'), ('diperhitungkan', 'n'), ('varian', None), ('delta', 'n'), ('mematikan', 'n'), ('varian', None), ('omicron', 'n'), ('mematikan', 'n'), ('terapi', 'n'), ('tegak', 'n'), ('buruknya', 'n')]",0
1647183284000.0,2022-03-13 21:54:44,1319543043775582208,ProfesorZubairi,Zubairi Djoerban,apakah deltacron lebih menular dan mematikan   mungkin sekali tidak berbahaya ketimbang varian omicron  belum bisa dipastikan  karena jumlah kasusnya masih amat sedikit ,https://twitter.com/ProfesorZubairi/status/1503021749926969346,"[('deltacron', 'n'), ('menular', None), ('mematikan', 'n'), ('berbahaya', 'n'), ('ketimbang', 'n'), ('varian', None), ('omicron', 'n'), ('kasusnya', 'n')]",0
1646877928000.0,2022-03-10 09:05:28,1061055325334196224,KokohBadakIjo,Kokoh Badak, ini menurut gua  batuk omicron ini emang menyiksa   gua ngerasain batuk ini paling parah seumur idup gua   batuknya sampe bikin sesak    tp bersyukur karena udah vaksin  x plus booster   makanya tidak mematikan  sama halnya kaya dulu pandemi cacar  sebelum vaksin kan mematikan,https://twitter.com/KokohBadakIjo/status/1501740991673356291,"[('gua', 'n'), ('batuk', 'n'), ('omicron', 'n'), ('emang', 'n'), ('menyiksa', 'n'), ('gua', 'n'), ('ngerasain', 'n'), ('batuk', 'n'), ('parah', None), ('seumur', 'n'), ('idup', 'n'), ('gua', 'n'), ('batuknya', 'n'), ('sampe', 'n'), ('bikin', None), ('sesak', 'n'), ('tp', 'n'), ('bersyukur', 'n'), ('udah', None), ('vaksin', 'n'), ('x', 'n'), ('plus', None), ('booster', None), ('mematikan', None), ('halnya', 'n'), ('kaya', 'n'), ('pandemi', 'n'), ('cacar', 'n'), ('vaksin', 'n'), ('mematikan', 'n')]",0
