created_at,date,user_id,username,name,tweet,link,POS tagged,Label
1654315773000.0,2022-06-04 11:09:33,1490323848889204740,elizabethlisa76,faith,alat tes swab mengandung enzim luciferase  akan mengeluarkan cahaya   ,https://twitter.com/elizabethlisa76/status/1532937576293625856,"[('alat', None), ('tes', 'n'), ('swab', 'v'), ('mengandung', 'n'), ('enzim', 'n'), ('luciferase', 'n'), ('mengeluarkan', 'n'), ('cahaya', 'n')]",0
1650030723000.0,2022-04-15 20:52:03,1366355440070627330,floresterkini,Floresterkini.com,fakta atau hoaks  benarkah vaksin covid    mengandung luciferase dan bisa jadi alat pelacak   ,https://twitter.com/floresterkini/status/1514964772818939907,"[('fakta', 'n'), ('hoaks', 'n'), ('vaksin', 'n'), ('covid', 'n'), ('mengandung', 'n'), ('luciferase', 'n'), ('alat', None), ('pelacak', 'n')]",0
1649839606000.0,2022-04-13 15:46:46,1442868640689233927,DroneSemprit,Drone Semprit,vaksin covid    mengandung luciferase dan menjadi alat pelacak  hoax stophoax dronesemprit  ,https://twitter.com/DroneSemprit/status/1514163171329966083,"[('vaksin', 'n'), ('covid', 'n'), ('mengandung', 'n'), ('luciferase', 'n'), ('alat', None), ('pelacak', 'n'), ('hoax', 'n'), ('stophoax', 'n'), ('dronesemprit', 'n')]",0
1649758652000.0,2022-04-12 17:17:32,41730943,VIVAcoid,VivaCoid,cek fakta  vaksin covid    mengandung luciferase dan jadi alat pelacak   cekfakta,https://twitter.com/VIVAcoid/status/1513823624561528838,"[('cek', 'n'), ('fakta', 'n'), ('vaksin', 'n'), ('covid', 'n'), ('mengandung', 'n'), ('luciferase', 'n'), ('alat', None), ('pelacak', 'n'), ('cekfakta', 'n')]",0
1649677794000.0,2022-04-11 18:49:54,3311675726,asjeplak,Asal Jeplak, hoax  vaksin covid    mengandung luciferase dan menjadi alat pelacak      ,https://twitter.com/asjeplak/status/1513484481193201669,"[('hoax', 'n'), ('vaksin', 'n'), ('covid', 'n'), ('mengandung', 'n'), ('luciferase', 'n'), ('alat', None), ('pelacak', 'n')]",0
1649676194000.0,2022-04-11 18:23:14,2864861259,kabarpol,kabarpol,turn back hoax   salah  vaksin covid    mengandung luciferase dan menjadi alat pelacak  ,https://twitter.com/kabarpol/status/1513477772689125380,"[('turn', 'v'), ('back', 'r'), ('hoax', 'n'), ('salah', 'n'), ('vaksin', 'n'), ('covid', 'n'), ('mengandung', 'n'), ('luciferase', 'n'), ('alat', None), ('pelacak', 'n')]",0
1649676191000.0,2022-04-11 18:23:11,319553396,kabarpolitik,KabarPolitik,turn back hoax   salah  vaksin covid    mengandung luciferase dan menjadi alat pelacak  ,https://twitter.com/kabarpolitik/status/1513477757828751361,"[('turn', 'v'), ('back', 'r'), ('hoax', 'n'), ('salah', 'n'), ('vaksin', 'n'), ('covid', 'n'), ('mengandung', 'n'), ('luciferase', 'n'), ('alat', None), ('pelacak', 'n')]",0
1649481043000.0,2022-04-09 12:10:43,1430165886279749648,jayatikediricom,Jayatikediri.com,vaksin covid    mengandung luciferase dan menjadi alat pelacak  benarkah demikian  berikut fakta kebenarannya   ,https://twitter.com/jayatikediricom/status/1512659250467991558,"[('vaksin', 'n'), ('covid', 'n'), ('mengandung', 'n'), ('luciferase', 'n'), ('alat', None), ('pelacak', 'n'), ('fakta', 'n'), ('kebenarannya', 'n')]",0
1649341934000.0,2022-04-07 21:32:14,803432630121218048,TurnBackHoax,MAFINDO, salah  vaksin covid    mengandung luciferase dan menjadi alat pelacak   faktanya  enzim luciferase bukan bahan vaksin  hanya digunakan dalam penelitian covid    karena kemampuannya menghasilkan cahaya membantu para peneliti melacak virus dan vaksin berinteraksi dengan sel       ,https://twitter.com/TurnBackHoax/status/1512075783539687424,"[('salah', 'n'), ('vaksin', 'n'), ('covid', 'n'), ('mengandung', 'n'), ('luciferase', 'n'), ('alat', None), ('pelacak', 'n'), ('faktanya', 'n'), ('enzim', None), ('luciferase', 'n'), ('bahan', 'n'), ('vaksin', 'n'), ('penelitian', None), ('covid', 'n'), ('kemampuannya', 'n'), ('menghasilkan', 'n'), ('cahaya', 'n'), ('membantu', 'n'), ('peneliti', 'n'), ('melacak', 'n'), ('virus', 'n'), ('vaksin', 'n'), ('berinteraksi', 'n'), ('sel', 'n')]",0
1646647765000.0,2022-03-07 17:09:25,1254035776322453506,SumandoGaek,PeRantau™🕌,sudah sewajarnya test colok  hidung ditiadakan lagi  video menunjukan alat tes buatan cina mengandung unsur logam saat di sorot dgn senter uv  bandingkan dgn cotton bud biasa   luciferase on the pcr tests       ,https://twitter.com/SumandoGaek/status/1500775618736431104,"[('sewajarnya', None), ('test', 'n'), ('colok', 'n'), ('hidung', 'n'), ('ditiadakan', 'n'), ('video', 'n'), ('menunjukan', 'n'), ('alat', None), ('tes', 'n'), ('buatan', 'v'), ('cina', 'n'), ('mengandung', 'n'), ('unsur', None), ('logam', 'n'), ('sorot', 'n'), ('dgn', 'n'), ('senter', 'n'), ('uv', None), ('bandingkan', 'n'), ('dgn', None), ('cotton', 'n'), ('bud', 'n'), ('luciferase', 'n'), ('on', None), ('the', None), ('pcr', 'n'), ('tests', 'n')]",0
